CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
3,Cascades,topht,bias,0.8463318337325231,ElasticNet
3,Cascades,topht,rel_bias,-0.008290741553915707,ElasticNet
3,Cascades,qmd,rmse,5.565620361686999,ElasticNet
3,Cascades,qmd,nrmse,0.4029338363729344,ElasticNet
3,Cascades,qmd,mae,3.8735328650868377,ElasticNet
3,Cascades,qmd,mape,0.28043189370052457,ElasticNet
3,Cascades,qmd,bias,-0.27588752041649944,ElasticNet
3,Cascades,qmd,rel_bias,0.019973409931815986,ElasticNet
3,Cascades,tcuft,rmse,4649.495865692633,ElasticNet
3,Cascades,tcuft,nrmse,0.5757353614073312,ElasticNet
3,Cascades,tcuft,mae,3545.4314399964333,ElasticNet
3,Cascades,tcuft,mape,0.4390218446074863,ElasticNet
3,Cascades,tcuft,bias,-123.13741636302908,ElasticNet
3,Cascades,tcuft,rel_bias,0.015247796096700567,ElasticNet
4,Cascades,total_cover,rmse,18.53820010865746,ElasticNet
4,Cascades,total_cover,nrmse,0.2884765716058605,ElasticNet
4,Cascades,total_cover,mae,14.810787633466312,ElasticNet
4,Cascades,total_cover,mape,0.23047357425435935,ElasticNet
4,Cascades,total_cover,bias,0.7018974123936127,ElasticNet
4,Cascades,total_cover,rel_bias,-0.010922363441948945,ElasticNet
4,Cascades,topht,rmse,26.004528965784626,ElasticNet
4,Cascades,topht,nrmse,0.25362375210456056,ElasticNet
4,Cascades,topht,mae,21.20394822152476,ElasticNet
4,Cascades,topht,mape,0.2068033962257032,ElasticNet
4,Cascades,topht,bias,0.6538955778796273,ElasticNet
4,Cascades,topht,rel_bias,-0.0063774833285624565,ElasticNet
4,Cascades,qmd,rmse,5.759222440952238,ElasticNet
4,Cascades,qmd,nrmse,0.420665800338032,ElasticNet
4,Cascades,qmd,mae,4.483708029832167,ElasticNet
4,Cascades,qmd,mape,0.3274995272694402,ElasticNet
4,Cascades,qmd,bias,0.1605891714560571,ElasticNet
4,Cascades,qmd,rel_bias,-0.011729773077668133,ElasticNet
4,Cascades,tcuft,rmse,4154.5839477204545,ElasticNet
4,Cascades,tcuft,nrmse,0.5277584734266217,ElasticNet
4,Cascades,tcuft,mae,3230.459934977169,ElasticNet
4,Cascades,tcuft,mape,0.41036662761017595,ElasticNet
4,Cascades,tcuft,bias,75.4538027520673,ElasticNet
4,Cascades,tcuft,rel_bias,-0.00958492697602458,ElasticNet
5,Cascades,total_cover,rmse,17.425946902703245,ElasticNet
5,Cascades,total_cover,nrmse,0.2597979411509988,ElasticNet
5,Cascades,total_cover,mae,13.638117761108457,ElasticNet
5,Cascades,total_cover,mape,0.20332639226400978,ElasticNet
5,Cascades,total_cover,bias,-2.65323907201399,ElasticNet
5,Cascades,total_cover,rel_bias,0.03955630371992531,ElasticNet
5,Cascades,topht,rmse,30.709564567836697,ElasticNet
5,Cascades,topht,nrmse,0.29609772999291584,ElasticNet
5,Cascades,topht,mae,23.185443729553768,ElasticNet
5,Cascades,topht,mape,0.22355111034005012,ElasticNet
5,Cascades,topht,bias,-0.9666863015900026,ElasticNet
5,Cascades,topht,rel_bias,0.009320666819738317,ElasticNet
5,Cascades,qmd,rmse,5.709194419816204,ElasticNet
5,Cascades,qmd,nrmse,0.4241295396397103,ElasticNet
5,Cascades,qmd,mae,4.192337545673918,ElasticNet
5,Cascades,qmd,mape,0.31144397309177535,ElasticNet
5,Cascades,qmd,bias,0.4775516741798656,ElasticNet
5,Cascades,qmd,rel_bias,-0.03547676902034803,ElasticNet
5,Cascades,tcuft,rmse,4879.968357678429,ElasticNet
5,Cascades,tcuft,nrmse,0.6032655936160277,ElasticNet
5,Cascades,tcuft,mae,3638.8088306051513,ElasticNet
5,Cascades,tcuft,mape,0.4498324596298362,ElasticNet
5,Cascades,tcuft,bias,-220.89224373192368,ElasticNet
5,Cascades,tcuft,rel_bias,0.027306875941201812,ElasticNet
1,Coast Range,total_cover,rmse,14.13838322175317,ElasticNet
1,Coast Range,total_cover,nrmse,0.19860738152377957,ElasticNet
1,Coast Range,total_cover,mae,10.797241460870566,ElasticNet
1,Coast Range,total_cover,mape,0.15167306053241802,ElasticNet
1,Coast Range,total_cover,bias,-0.10246868596428099,ElasticNet
1,Coast Range,total_cover,rel_bias,0.0014394175832096853,ElasticNet
1,Coast Range,topht,rmse,29.23341387525437,ElasticNet
1,Coast Range,topht,nrmse,0.27023483639001294,ElasticNet
1,Coast Range,topht,mae,22.52002129315507,ElasticNet
1,Coast Range,topht,mape,0.20817596930773843,ElasticNet
1,Coast Range,topht,bias,0.5901949813068069,ElasticNet
1,Coast Range,topht,rel_bias,-0.005455785796767944,ElasticNet
1,Coast Range,qmd,rmse,7.709379837971332,ElasticNet
1,Coast Range,qmd,nrmse,0.48054852455787844,ElasticNet
1,Coast Range,qmd,mae,5.531560483957175,ElasticNet
1,Coast Range,qmd,mape,0.3447985810707916,ElasticNet
1,Coast Range,qmd,bias,0.29856628950931163,ElasticNet
1,Coast Range,qmd,rel_bias,-0.018610522885349836,ElasticNet
1,Coast Range,tcuft,rmse,5448.307965173399,ElasticNet
1,Coast Range,tcuft,nrmse,0.5793511463124562,ElasticNet
1,Coast Range,tcuft,mae,4111.121288406158,ElasticNet
1,Coast Range,tcuft,mape,0.43716009562830327,ElasticNet
1,Coast Range,tcuft,bias,148.90235303533586,ElasticNet
1,Coast Range,tcuft,rel_bias,-0.01583367707388735,ElasticNet
2,Coast Range,total_cover,rmse,14.419292143974053,ElasticNet
2,Coast Range,total_cover,nrmse,0.2069835632319243,ElasticNet
2,Coast Range,total_cover,mae,11.446208959391358,ElasticNet
2,Coast Range,total_cover,mape,0.16430606247908633,ElasticNet
2,Coast Range,total_cover,bias,0.7717008387513032,ElasticNet
2,Coast Range,total_cover,rel_bias,-0.011077477851127504,ElasticNet
2,Coast Range,topht,rmse,27.2119242532905,ElasticNet
2,Coast Range,topht,nrmse,0.24764188255863476,ElasticNet
2,Coast Range,topht,mae,21.90894943692447,ElasticNet
2,Coast Range,topht,mape,0.19938220586461647,ElasticNet
2,Coast Range,topht,bias,-0.10361410198060537,ElasticNet
2,Coast Range,topht,rel_bias,0.0009429392436661931,ElasticNet
2,Coast Range,qmd,rmse,7.013817100012472,ElasticNet
2,Coast Range,qmd,nrmse,0.4201752161439424,ElasticNet
2,Coast Range,qmd,mae,5.272819469724899,ElasticNet
2,Coast Range,qmd,mape,0.3158776496147451,ElasticNet
2,Coast Range,qmd,bias,-0.18088630920597404,ElasticNet
2,Coast Range,qmd,rel_bias,0.010836316799302479,ElasticNet
2,Coast Range,tcuft,rmse,5199.753358143183,ElasticNet
2,Coast Range,tcuft,nrmse,0.5475685005953812,ElasticNet
2,Coast Range,tcuft,mae,3951.4487201750194,ElasticNet
2,Coast Range,tcuft,mape,0.41611374652939703,ElasticNet
2,Coast Range,tcuft,bias,135.2840060685259,ElasticNet
2,Coast Range,tcuft,rel_bias,-0.014246302710006223,ElasticNet
3,Coast Range,total_cover,rmse,15.44754704846537,ElasticNet
3,Coast Range,total_cover,nrmse,0.22099908349293576,ElasticNet
3,Coast Range,total_cover,mae,11.621683818401403,ElasticNet
3,Coast Range,total_cover,mape,0.16626468036985503,ElasticNet
3,Coast Range,total_cover,bias,0.30708784033626213,ElasticNet
3,Coast Range,total_cover,rel_bias,-0.004393327371213999,ElasticNet
3,Coast Range,topht,rmse,30.531404082990452,ElasticNet
3,Coast Range,topht,nrmse,0.27210956047635226,ElasticNet
3,Coast Range,topht,mae,23.91103132150879,ElasticNet
3,Coast Range,topht,mape,0.21310583049984536,ElasticNet
3,Coast Range,topht,bias,-0.14512836769708548,ElasticNet
3,Coast Range,topht,rel_bias,0.0012934490742502521,ElasticNet
3,Coast Range,qmd,rmse,8.273075351180914,ElasticNet
3,Coast Range,qmd,nrmse,0.48263517821713414,ElasticNet
3,Coast Range,qmd,mae,5.890964972552888,ElasticNet
3,Coast Range,qmd,mape,0.3436674765682046,ElasticNet
3,Coast Range,qmd,bias,-0.46302160538351206,ElasticNet
3,Coast Range,qmd,rel_bias,0.02701178286751085,ElasticNet
3,Coast Range,tcuft,rmse,5796.456603198843,ElasticNet
3,Coast Range,tcuft,nrmse,0.5823031319662598,ElasticNet
3,Coast Range,tcuft,mae,4562.896142441997,ElasticNet
3,Coast Range,tcuft,mape,0.45838154177061363,ElasticNet
3,Coast Range,tcuft,bias,-75.39994243677826,ElasticNet
3,Coast Range,tcuft,rel_bias,0.007574562467487783,ElasticNet
4,Coast Range,total_cover,rmse,16.068587040920164,ElasticNet
4,Coast Range,total_cover,nrmse,0.22634938242975514,ElasticNet
4,Coast Range,total_cover,mae,12.115012176275078,ElasticNet
4,Coast Range,total_cover,mape,0.17065753928739927,ElasticNet
4,Coast Range,total_cover,bias,-0.5862681319960039,ElasticNet
4,Coast Range,total_cover,rel_bias,0.008258437986962078,ElasticNet
4,Coast Range,topht,rmse,30.041588539476436,ElasticNet
4,Coast Range,topht,nrmse,0.273174333776497,ElasticNet
4,Coast Range,topht,mae,23.64397938989136,ElasticNet
4,Coast Range,topht,mape,0.2149995599990121,ElasticNet
4,Coast Range,topht,bias,0.47978742307397904,ElasticNet
4,Coast Range,topht,rel_bias,-0.0043628055647040274,ElasticNet
4,Coast Range,qmd,rmse,7.708571091198749,ElasticNet
4,Coast Range,qmd,nrmse,0.4615942625991531,ElasticNet
4,Coast Range,qmd,mae,5.543276642072488,ElasticNet
4,Coast Range,qmd,mape,0.3319350193062373,ElasticNet
4,Coast Range,qmd,bias,-0.11332132542288947,ElasticNet
4,Coast Range,qmd,rel_bias,0.006785754846972931,ElasticNet
4,Coast Range,tcuft,rmse,6118.2476324769,ElasticNet
4,Coast Range,tcuft,nrmse,0.6099771901799831,ElasticNet
4,Coast Range,tcuft,mae,4598.3921586825345,ElasticNet
4,Coast Range,tcuft,mape,0.45845060494279194,ElasticNet
4,Coast Range,tcuft,bias,-362.3142921876981,ElasticNet
4,Coast Range,tcuft,rel_bias,0.036122018457960134,ElasticNet
