SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
sentinel,Coast Range,Blue Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.8808637496141235
sentinel,Coast Range,Blue Mountains,weighted,Lasso,rmse,GS_TPA,285.59850622885386
sentinel,Coast Range,Blue Mountains,weighted,Lasso,nrmse,GS_TPA,1.6771691278644063
sentinel,Coast Range,Blue Mountains,weighted,Lasso,mae,GS_TPA,249.39424030760796
sentinel,Coast Range,Blue Mountains,weighted,Lasso,mape,GS_TPA,1.4645606030444245
sentinel,Coast Range,Blue Mountains,weighted,Lasso,bias,GS_TPA,-248.31047862464484
sentinel,Coast Range,Blue Mountains,weighted,Lasso,rel_bias,GS_TPA,1.4581962432981883
sentinel,Eastern Cascades,Blue Mountains,unweighted,Lasso,rmse,GS_TPA,98.91487900316933
sentinel,Eastern Cascades,Blue Mountains,unweighted,Lasso,nrmse,GS_TPA,0.8477486608336675
sentinel,Eastern Cascades,Blue Mountains,unweighted,Lasso,mae,GS_TPA,70.4972107589277
sentinel,Eastern Cascades,Blue Mountains,unweighted,Lasso,mape,GS_TPA,0.6041954114049402
sentinel,Eastern Cascades,Blue Mountains,unweighted,Lasso,bias,GS_TPA,-52.99304376048509
sentinel,Eastern Cascades,Blue Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.4541761799052672
sentinel,Eastern Cascades,Blue Mountains,weighted,Lasso,rmse,GS_TPA,81.94463964133134
sentinel,Eastern Cascades,Blue Mountains,weighted,Lasso,nrmse,GS_TPA,0.7023054490741505
sentinel,Eastern Cascades,Blue Mountains,weighted,Lasso,mae,GS_TPA,61.665910987599304
sentinel,Eastern Cascades,Blue Mountains,weighted,Lasso,mape,GS_TPA,0.5285068736438573
sentinel,Eastern Cascades,Blue Mountains,weighted,Lasso,bias,GS_TPA,2.835912842899011
sentinel,Eastern Cascades,Blue Mountains,weighted,Lasso,rel_bias,GS_TPA,-0.024305153471719906
sentinel,Klamath Mountains,Blue Mountains,unweighted,Lasso,rmse,GS_TPA,123.79575163958886
sentinel,Klamath Mountains,Blue Mountains,unweighted,Lasso,nrmse,GS_TPA,0.8607297435067246
sentinel,Klamath Mountains,Blue Mountains,unweighted,Lasso,mae,GS_TPA,87.39523210080739
sentinel,Klamath Mountains,Blue Mountains,unweighted,Lasso,mape,GS_TPA,0.6076434345569472
sentinel,Klamath Mountains,Blue Mountains,unweighted,Lasso,bias,GS_TPA,-60.14189620123849
sentinel,Klamath Mountains,Blue Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.4181558591930367
sentinel,Klamath Mountains,Blue Mountains,weighted,Lasso,rmse,GS_TPA,121.93151697115503
sentinel,Klamath Mountains,Blue Mountains,weighted,Lasso,nrmse,GS_TPA,0.8477680529257027
sentinel,Klamath Mountains,Blue Mountains,weighted,Lasso,mae,GS_TPA,89.54087211073838
sentinel,Klamath Mountains,Blue Mountains,weighted,Lasso,mape,GS_TPA,0.6225616862008516
sentinel,Klamath Mountains,Blue Mountains,weighted,Lasso,bias,GS_TPA,-40.77359519903581
sentinel,Klamath Mountains,Blue Mountains,weighted,Lasso,rel_bias,GS_TPA,0.28349152271143047
sentinel,North Cascades,Blue Mountains,unweighted,Lasso,rmse,GS_TPA,198.57841932874805
sentinel,North Cascades,Blue Mountains,unweighted,Lasso,nrmse,GS_TPA,1.152668818305427
sentinel,North Cascades,Blue Mountains,unweighted,Lasso,mae,GS_TPA,155.3359859890947
sentinel,North Cascades,Blue Mountains,unweighted,Lasso,mape,GS_TPA,0.9016636753157853
sentinel,North Cascades,Blue Mountains,unweighted,Lasso,bias,GS_TPA,-153.39902408395804
sentinel,North Cascades,Blue Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.8904203811157227
sentinel,North Cascades,Blue Mountains,weighted,Lasso,rmse,GS_TPA,195.02279816006939
sentinel,North Cascades,Blue Mountains,weighted,Lasso,nrmse,GS_TPA,1.1320298502609811
sentinel,North Cascades,Blue Mountains,weighted,Lasso,mae,GS_TPA,149.01248612842323
sentinel,North Cascades,Blue Mountains,weighted,Lasso,mape,GS_TPA,0.8649582712915551
sentinel,North Cascades,Blue Mountains,weighted,Lasso,bias,GS_TPA,-134.21018994374745
sentinel,North Cascades,Blue Mountains,weighted,Lasso,rel_bias,GS_TPA,0.7790368236887788
sentinel,Northern Rockies,Blue Mountains,unweighted,Lasso,rmse,GS_TPA,123.87947518339648
sentinel,Northern Rockies,Blue Mountains,unweighted,Lasso,nrmse,GS_TPA,1.1464424438566254
sentinel,Northern Rockies,Blue Mountains,unweighted,Lasso,mae,GS_TPA,91.0194611332215
sentinel,Northern Rockies,Blue Mountains,unweighted,Lasso,mape,GS_TPA,0.842339486065803
sentinel,Northern Rockies,Blue Mountains,unweighted,Lasso,bias,GS_TPA,-88.6050696295814
sentinel,Northern Rockies,Blue Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.8199955029986967
sentinel,Northern Rockies,Blue Mountains,weighted,Lasso,rmse,GS_TPA,109.76245702743506
sentinel,Northern Rockies,Blue Mountains,weighted,Lasso,nrmse,GS_TPA,1.015796517477548
sentinel,Northern Rockies,Blue Mountains,weighted,Lasso,mae,GS_TPA,79.3348952030874
sentinel,Northern Rockies,Blue Mountains,weighted,Lasso,mape,GS_TPA,0.7342046856840994
sentinel,Northern Rockies,Blue Mountains,weighted,Lasso,bias,GS_TPA,-67.52374077754293
sentinel,Northern Rockies,Blue Mountains,weighted,Lasso,rel_bias,GS_TPA,0.6248983722343304
sentinel,Puget Lowland,Blue Mountains,unweighted,Lasso,rmse,GS_TPA,238.57900332960736
sentinel,Puget Lowland,Blue Mountains,unweighted,Lasso,nrmse,GS_TPA,1.2462697414364532
sentinel,Puget Lowland,Blue Mountains,unweighted,Lasso,mae,GS_TPA,201.9110253823869
sentinel,Puget Lowland,Blue Mountains,unweighted,Lasso,mape,GS_TPA,1.0547265177767164
sentinel,Puget Lowland,Blue Mountains,unweighted,Lasso,bias,GS_TPA,-201.9110253823869
sentinel,Puget Lowland,Blue Mountains,unweighted,Lasso,rel_bias,GS_TPA,1.0547265177767164
sentinel,Puget Lowland,Blue Mountains,weighted,Lasso,rmse,GS_TPA,240.03521456962267
sentinel,Puget Lowland,Blue Mountains,weighted,Lasso,nrmse,GS_TPA,1.2538765801785174
sentinel,Puget Lowland,Blue Mountains,weighted,Lasso,mae,GS_TPA,196.26070036422897
sentinel,Puget Lowland,Blue Mountains,weighted,Lasso,mape,GS_TPA,1.0252108059951437
sentinel,Puget Lowland,Blue Mountains,weighted,Lasso,bias,GS_TPA,-192.95180148371645
sentinel,Puget Lowland,Blue Mountains,weighted,Lasso,rel_bias,GS_TPA,1.0079260470905282
sentinel,Willamette Valley,Blue Mountains,unweighted,Lasso,rmse,GS_TPA,124.88417767713058
sentinel,Willamette Valley,Blue Mountains,unweighted,Lasso,nrmse,GS_TPA,0.8679440372192332
sentinel,Willamette Valley,Blue Mountains,unweighted,Lasso,mae,GS_TPA,93.78624955302601
sentinel,Willamette Valley,Blue Mountains,unweighted,Lasso,mape,GS_TPA,0.6518136851823985
sentinel,Willamette Valley,Blue Mountains,unweighted,Lasso,bias,GS_TPA,-91.42440743736
sentinel,Willamette Valley,Blue Mountains,unweighted,Lasso,rel_bias,GS_TPA,0.6353989013460873
sentinel,Willamette Valley,Blue Mountains,weighted,Lasso,rmse,GS_TPA,188.96621637994062
sentinel,Willamette Valley,Blue Mountains,weighted,Lasso,nrmse,GS_TPA,1.3133136942846169
sentinel,Willamette Valley,Blue Mountains,weighted,Lasso,mae,GS_TPA,165.96756547408367
sentinel,Willamette Valley,Blue Mountains,weighted,Lasso,mape,GS_TPA,1.1534732542135548
sentinel,Willamette Valley,Blue Mountains,weighted,Lasso,bias,GS_TPA,-165.87740596246272
sentinel,Willamette Valley,Blue Mountains,weighted,Lasso,rel_bias,GS_TPA,1.1528466463280282
sentinel,Blue Mountains,Cascades,unweighted,Lasso,rmse,GS_TPA,120.40379553753932
sentinel,Blue Mountains,Cascades,unweighted,Lasso,nrmse,GS_TPA,1.53812056414788
sentinel,Blue Mountains,Cascades,unweighted,Lasso,mae,GS_TPA,104.58153859035603
sentinel,Blue Mountains,Cascades,unweighted,Lasso,mape,GS_TPA,1.3359962152181433
sentinel,Blue Mountains,Cascades,unweighted,Lasso,bias,GS_TPA,89.3056532236714
sentinel,Blue Mountains,Cascades,unweighted,Lasso,rel_bias,GS_TPA,-1.140851591137437
sentinel,Blue Mountains,Cascades,weighted,Lasso,rmse,GS_TPA,153.58536371682632
sentinel,Blue Mountains,Cascades,weighted,Lasso,nrmse,GS_TPA,1.9620046463678955
sentinel,Blue Mountains,Cascades,weighted,Lasso,mae,GS_TPA,140.81871897466615
sentinel,Blue Mountains,Cascades,weighted,Lasso,mape,GS_TPA,1.7989147809245367
sentinel,Blue Mountains,Cascades,weighted,Lasso,bias,GS_TPA,136.13356824762909
sentinel,Blue Mountains,Cascades,weighted,Lasso,rel_bias,GS_TPA,-1.7390634560787073
sentinel,Coast Range,Cascades,unweighted,Lasso,rmse,GS_TPA,112.28457760436169
sentinel,Coast Range,Cascades,unweighted,Lasso,nrmse,GS_TPA,0.6593879974373082
sentinel,Coast Range,Cascades,unweighted,Lasso,mae,GS_TPA,76.45403595004711
sentinel,Coast Range,Cascades,unweighted,Lasso,mape,GS_TPA,0.4489741577755488
sentinel,Coast Range,Cascades,unweighted,Lasso,bias,GS_TPA,-28.50264043722347
sentinel,Coast Range,Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.1673809475937002
sentinel,Coast Range,Cascades,weighted,Lasso,rmse,GS_TPA,119.97833207341634
sentinel,Coast Range,Cascades,weighted,Lasso,nrmse,GS_TPA,0.7045693523514244
sentinel,Coast Range,Cascades,weighted,Lasso,mae,GS_TPA,80.0333874707916
sentinel,Coast Range,Cascades,weighted,Lasso,mape,GS_TPA,0.46999379806581254
sentinel,Coast Range,Cascades,weighted,Lasso,bias,GS_TPA,-44.881668423655164
sentinel,Coast Range,Cascades,weighted,Lasso,rel_bias,GS_TPA,0.26356632491236853
sentinel,Eastern Cascades,Cascades,unweighted,Lasso,rmse,GS_TPA,99.14639799049726
sentinel,Eastern Cascades,Cascades,unweighted,Lasso,nrmse,GS_TPA,0.84973289124918
sentinel,Eastern Cascades,Cascades,unweighted,Lasso,mae,GS_TPA,79.46591138307303
sentinel,Eastern Cascades,Cascades,unweighted,Lasso,mape,GS_TPA,0.6810615413558616
sentinel,Eastern Cascades,Cascades,unweighted,Lasso,bias,GS_TPA,31.801296202599058
sentinel,Eastern Cascades,Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.2725525880455693
sentinel,Eastern Cascades,Cascades,weighted,Lasso,rmse,GS_TPA,89.86533551421732
sentinel,Eastern Cascades,Cascades,weighted,Lasso,nrmse,GS_TPA,0.7701896681803044
sentinel,Eastern Cascades,Cascades,weighted,Lasso,mae,GS_TPA,72.49141688464603
sentinel,Eastern Cascades,Cascades,weighted,Lasso,mape,GS_TPA,0.6212867286015152
sentinel,Eastern Cascades,Cascades,weighted,Lasso,bias,GS_TPA,35.5359317382222
sentinel,Eastern Cascades,Cascades,weighted,Lasso,rel_bias,GS_TPA,-0.3045602324559204
sentinel,Klamath Mountains,Cascades,unweighted,Lasso,rmse,GS_TPA,114.57361919203173
sentinel,Klamath Mountains,Cascades,unweighted,Lasso,nrmse,GS_TPA,0.7966099042469704
sentinel,Klamath Mountains,Cascades,unweighted,Lasso,mae,GS_TPA,82.10317607049954
sentinel,Klamath Mountains,Cascades,unweighted,Lasso,mape,GS_TPA,0.5708487144695301
sentinel,Klamath Mountains,Cascades,unweighted,Lasso,bias,GS_TPA,-39.055712150967835
sentinel,Klamath Mountains,Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.2715473887992838
sentinel,Klamath Mountains,Cascades,weighted,Lasso,rmse,GS_TPA,119.12420670665296
sentinel,Klamath Mountains,Cascades,weighted,Lasso,nrmse,GS_TPA,0.8282493262173466
sentinel,Klamath Mountains,Cascades,weighted,Lasso,mae,GS_TPA,86.0129110484545
sentinel,Klamath Mountains,Cascades,weighted,Lasso,mape,GS_TPA,0.5980324032487035
sentinel,Klamath Mountains,Cascades,weighted,Lasso,bias,GS_TPA,-40.03797328656412
sentinel,Klamath Mountains,Cascades,weighted,Lasso,rel_bias,GS_TPA,0.2783768749819748
sentinel,North Cascades,Cascades,unweighted,Lasso,rmse,GS_TPA,115.13131097632329
sentinel,North Cascades,Cascades,unweighted,Lasso,nrmse,GS_TPA,0.6682915123487496
sentinel,North Cascades,Cascades,unweighted,Lasso,mae,GS_TPA,92.24959407361403
sentinel,North Cascades,Cascades,unweighted,Lasso,mape,GS_TPA,0.5354722378666563
sentinel,North Cascades,Cascades,unweighted,Lasso,bias,GS_TPA,20.886184913164154
sentinel,North Cascades,Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.12123600421508776
sentinel,North Cascades,Cascades,weighted,Lasso,rmse,GS_TPA,129.2993423916758
sentinel,North Cascades,Cascades,weighted,Lasso,nrmse,GS_TPA,0.7505313049931475
sentinel,North Cascades,Cascades,weighted,Lasso,mae,GS_TPA,99.066893624003
sentinel,North Cascades,Cascades,weighted,Lasso,mape,GS_TPA,0.5750439528764926
sentinel,North Cascades,Cascades,weighted,Lasso,bias,GS_TPA,-4.117048320473555
sentinel,North Cascades,Cascades,weighted,Lasso,rel_bias,GS_TPA,0.02389782957537914
sentinel,Northern Rockies,Cascades,unweighted,Lasso,rmse,GS_TPA,130.14862327603706
sentinel,Northern Rockies,Cascades,unweighted,Lasso,nrmse,GS_TPA,1.2044602668219369
sentinel,Northern Rockies,Cascades,unweighted,Lasso,mae,GS_TPA,111.97866528332116
sentinel,Northern Rockies,Cascades,unweighted,Lasso,mape,GS_TPA,1.0363064139330493
sentinel,Northern Rockies,Cascades,unweighted,Lasso,bias,GS_TPA,96.52041011784442
sentinel,Northern Rockies,Cascades,unweighted,Lasso,rel_bias,GS_TPA,-0.8932480113733674
sentinel,Northern Rockies,Cascades,weighted,Lasso,rmse,GS_TPA,251.19952145520392
sentinel,Northern Rockies,Cascades,weighted,Lasso,nrmse,GS_TPA,2.3247256484286223
sentinel,Northern Rockies,Cascades,weighted,Lasso,mae,GS_TPA,233.91297513636164
sentinel,Northern Rockies,Cascades,weighted,Lasso,mape,GS_TPA,2.1647473277401077
sentinel,Northern Rockies,Cascades,weighted,Lasso,bias,GS_TPA,233.91297513636164
sentinel,Northern Rockies,Cascades,weighted,Lasso,rel_bias,GS_TPA,-2.1647473277401077
sentinel,Puget Lowland,Cascades,unweighted,Lasso,rmse,GS_TPA,125.24468607966477
sentinel,Puget Lowland,Cascades,unweighted,Lasso,nrmse,GS_TPA,0.6542430824105264
sentinel,Puget Lowland,Cascades,unweighted,Lasso,mae,GS_TPA,87.74051666561479
sentinel,Puget Lowland,Cascades,unweighted,Lasso,mape,GS_TPA,0.4583318292569401
sentinel,Puget Lowland,Cascades,unweighted,Lasso,bias,GS_TPA,-18.635542118279094
sentinel,Puget Lowland,Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.09734684080807221
sentinel,Puget Lowland,Cascades,weighted,Lasso,rmse,GS_TPA,132.96613067270718
sentinel,Puget Lowland,Cascades,weighted,Lasso,nrmse,GS_TPA,0.6945777414634534
sentinel,Puget Lowland,Cascades,weighted,Lasso,mae,GS_TPA,90.14098034334228
sentinel,Puget Lowland,Cascades,weighted,Lasso,mape,GS_TPA,0.4708711776707482
sentinel,Puget Lowland,Cascades,weighted,Lasso,bias,GS_TPA,-48.324234263428444
sentinel,Puget Lowland,Cascades,weighted,Lasso,rel_bias,GS_TPA,0.252432234606136
sentinel,Willamette Valley,Cascades,unweighted,Lasso,rmse,GS_TPA,93.31320840971716
sentinel,Willamette Valley,Cascades,unweighted,Lasso,nrmse,GS_TPA,0.6485260530152894
sentinel,Willamette Valley,Cascades,unweighted,Lasso,mae,GS_TPA,68.39631910027403
sentinel,Willamette Valley,Cascades,unweighted,Lasso,mape,GS_TPA,0.47535387136314433
sentinel,Willamette Valley,Cascades,unweighted,Lasso,bias,GS_TPA,-41.13943860003546
sentinel,Willamette Valley,Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.2859187696279825
sentinel,Willamette Valley,Cascades,weighted,Lasso,rmse,GS_TPA,95.61717776614904
sentinel,Willamette Valley,Cascades,weighted,Lasso,nrmse,GS_TPA,0.6645386216372398
sentinel,Willamette Valley,Cascades,weighted,Lasso,mae,GS_TPA,68.38003951728051
sentinel,Willamette Valley,Cascades,weighted,Lasso,mape,GS_TPA,0.47524072839138876
sentinel,Willamette Valley,Cascades,weighted,Lasso,bias,GS_TPA,-44.21718393668703
sentinel,Willamette Valley,Cascades,weighted,Lasso,rel_bias,GS_TPA,0.30730907513115285
sentinel,Blue Mountains,Coast Range,unweighted,Lasso,rmse,GS_TPA,213.30404059409685
sentinel,Blue Mountains,Coast Range,unweighted,Lasso,nrmse,GS_TPA,2.7248919337540642
sentinel,Blue Mountains,Coast Range,unweighted,Lasso,mae,GS_TPA,170.84246347139447
sentinel,Blue Mountains,Coast Range,unweighted,Lasso,mape,GS_TPA,2.1824586602264278
sentinel,Blue Mountains,Coast Range,unweighted,Lasso,bias,GS_TPA,-165.33212563677037
sentinel,Blue Mountains,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,2.112065829992144
sentinel,Blue Mountains,Coast Range,weighted,Lasso,rmse,GS_TPA,120.23112940287564
sentinel,Blue Mountains,Coast Range,weighted,Lasso,nrmse,GS_TPA,1.5359148086625776
sentinel,Blue Mountains,Coast Range,weighted,Lasso,mae,GS_TPA,82.7051245641362
sentinel,Blue Mountains,Coast Range,weighted,Lasso,mape,GS_TPA,1.0565319164946785
sentinel,Blue Mountains,Coast Range,weighted,Lasso,bias,GS_TPA,33.714079467144295
sentinel,Blue Mountains,Coast Range,weighted,Lasso,rel_bias,GS_TPA,-0.43068674619615915
sentinel,Cascades,Coast Range,unweighted,Lasso,rmse,GS_TPA,111.67770310378852
sentinel,Cascades,Coast Range,unweighted,Lasso,nrmse,GS_TPA,0.5999472609535534
sentinel,Cascades,Coast Range,unweighted,Lasso,mae,GS_TPA,80.9172511404624
sentinel,Cascades,Coast Range,unweighted,Lasso,mape,GS_TPA,0.4346980806051728
sentinel,Cascades,Coast Range,unweighted,Lasso,bias,GS_TPA,-40.93915756271561
sentinel,Cascades,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,0.21993052115936623
sentinel,Cascades,Coast Range,weighted,Lasso,rmse,GS_TPA,124.12151128305291
sentinel,Cascades,Coast Range,weighted,Lasso,nrmse,GS_TPA,0.6667970297569363
sentinel,Cascades,Coast Range,weighted,Lasso,mae,GS_TPA,88.84464526527171
sentinel,Cascades,Coast Range,weighted,Lasso,mape,GS_TPA,0.47728508104928646
sentinel,Cascades,Coast Range,weighted,Lasso,bias,GS_TPA,-61.74088789384646
sentinel,Cascades,Coast Range,weighted,Lasso,rel_bias,GS_TPA,0.3316801434063253
sentinel,Eastern Cascades,Coast Range,unweighted,Lasso,rmse,GS_TPA,158.92474064454
sentinel,Eastern Cascades,Coast Range,unweighted,Lasso,nrmse,GS_TPA,1.362062385482268
sentinel,Eastern Cascades,Coast Range,unweighted,Lasso,mae,GS_TPA,122.4982834507455
sentinel,Eastern Cascades,Coast Range,unweighted,Lasso,mape,GS_TPA,1.0498699164001921
sentinel,Eastern Cascades,Coast Range,unweighted,Lasso,bias,GS_TPA,-108.85687290556207
sentinel,Eastern Cascades,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,0.9329563879391102
sentinel,Eastern Cascades,Coast Range,weighted,Lasso,rmse,GS_TPA,168.23473955359532
sentinel,Eastern Cascades,Coast Range,weighted,Lasso,nrmse,GS_TPA,1.4418536078651174
sentinel,Eastern Cascades,Coast Range,weighted,Lasso,mae,GS_TPA,138.73524511646346
sentinel,Eastern Cascades,Coast Range,weighted,Lasso,mape,GS_TPA,1.1890285813739314
sentinel,Eastern Cascades,Coast Range,weighted,Lasso,bias,GS_TPA,-118.26109333577091
sentinel,Eastern Cascades,Coast Range,weighted,Lasso,rel_bias,GS_TPA,1.0135551346214846
sentinel,Klamath Mountains,Coast Range,unweighted,Lasso,rmse,GS_TPA,107.72769640974201
sentinel,Klamath Mountains,Coast Range,unweighted,Lasso,nrmse,GS_TPA,0.7490114262505518
sentinel,Klamath Mountains,Coast Range,unweighted,Lasso,mae,GS_TPA,80.36586591774638
sentinel,Klamath Mountains,Coast Range,unweighted,Lasso,mape,GS_TPA,0.5587695073694
sentinel,Klamath Mountains,Coast Range,unweighted,Lasso,bias,GS_TPA,-8.083770149748737
sentinel,Klamath Mountains,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,0.056205009585607264
sentinel,Klamath Mountains,Coast Range,weighted,Lasso,rmse,GS_TPA,115.75142285169188
sentinel,Klamath Mountains,Coast Range,weighted,Lasso,nrmse,GS_TPA,0.8047989626633852
sentinel,Klamath Mountains,Coast Range,weighted,Lasso,mae,GS_TPA,91.47749609637155
sentinel,Klamath Mountains,Coast Range,weighted,Lasso,mape,GS_TPA,0.6360266867711131
sentinel,Klamath Mountains,Coast Range,weighted,Lasso,bias,GS_TPA,11.42370983169317
sentinel,Klamath Mountains,Coast Range,weighted,Lasso,rel_bias,GS_TPA,-0.07942701347260196
sentinel,North Cascades,Coast Range,unweighted,Lasso,rmse,GS_TPA,163.46442259166523
sentinel,North Cascades,Coast Range,unweighted,Lasso,nrmse,GS_TPA,0.9488460199281897
sentinel,North Cascades,Coast Range,unweighted,Lasso,mae,GS_TPA,124.81199341067558
sentinel,North Cascades,Coast Range,unweighted,Lasso,mape,GS_TPA,0.7244840272238015
sentinel,North Cascades,Coast Range,unweighted,Lasso,bias,GS_TPA,-103.87224292646277
sentinel,North Cascades,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,0.6029370961532617
sentinel,North Cascades,Coast Range,weighted,Lasso,rmse,GS_TPA,181.92665870495279
sentinel,North Cascades,Coast Range,weighted,Lasso,nrmse,GS_TPA,1.0560119645253636
sentinel,North Cascades,Coast Range,weighted,Lasso,mae,GS_TPA,145.55765749974375
sentinel,North Cascades,Coast Range,weighted,Lasso,mape,GS_TPA,0.8449043638915015
sentinel,North Cascades,Coast Range,weighted,Lasso,bias,GS_TPA,-134.50311865220326
sentinel,North Cascades,Coast Range,weighted,Lasso,rel_bias,GS_TPA,0.7807371584450169
sentinel,Northern Rockies,Coast Range,unweighted,Lasso,rmse,GS_TPA,192.68110845491358
sentinel,Northern Rockies,Coast Range,unweighted,Lasso,nrmse,GS_TPA,1.7831670705339047
sentinel,Northern Rockies,Coast Range,unweighted,Lasso,mae,GS_TPA,162.09716667555065
sentinel,Northern Rockies,Coast Range,unweighted,Lasso,mape,GS_TPA,1.5001280206477696
sentinel,Northern Rockies,Coast Range,unweighted,Lasso,bias,GS_TPA,-158.99847837346184
sentinel,Northern Rockies,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,1.4714512137389784
sentinel,Northern Rockies,Coast Range,weighted,Lasso,rmse,GS_TPA,221.58243359092333
sentinel,Northern Rockies,Coast Range,weighted,Lasso,nrmse,GS_TPA,2.050634346856874
sentinel,Northern Rockies,Coast Range,weighted,Lasso,mae,GS_TPA,186.201705715859
sentinel,Northern Rockies,Coast Range,weighted,Lasso,mape,GS_TPA,1.723203446213605
sentinel,Northern Rockies,Coast Range,weighted,Lasso,bias,GS_TPA,-133.17180616084622
sentinel,Northern Rockies,Coast Range,weighted,Lasso,rel_bias,GS_TPA,1.232438308943564
sentinel,Puget Lowland,Coast Range,unweighted,Lasso,rmse,GS_TPA,133.6664793190203
sentinel,Puget Lowland,Coast Range,unweighted,Lasso,nrmse,GS_TPA,0.6982361661956172
sentinel,Puget Lowland,Coast Range,unweighted,Lasso,mae,GS_TPA,93.16748578419339
sentinel,Puget Lowland,Coast Range,unweighted,Lasso,mape,GS_TPA,0.4866807925177621
sentinel,Puget Lowland,Coast Range,unweighted,Lasso,bias,GS_TPA,-51.49855226838759
sentinel,Puget Lowland,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,0.26901398079530947
sentinel,Puget Lowland,Coast Range,weighted,Lasso,rmse,GS_TPA,131.14194235340096
sentinel,Puget Lowland,Coast Range,weighted,Lasso,nrmse,GS_TPA,0.6850486937547063
sentinel,Puget Lowland,Coast Range,weighted,Lasso,mae,GS_TPA,89.04419447159046
sentinel,Puget Lowland,Coast Range,weighted,Lasso,mape,GS_TPA,0.46514187615752633
sentinel,Puget Lowland,Coast Range,weighted,Lasso,bias,GS_TPA,-43.957681394419545
sentinel,Puget Lowland,Coast Range,weighted,Lasso,rel_bias,GS_TPA,0.2296225881616411
sentinel,Willamette Valley,Coast Range,unweighted,Lasso,rmse,GS_TPA,85.1886627551262
sentinel,Willamette Valley,Coast Range,unweighted,Lasso,nrmse,GS_TPA,0.5920605256187873
sentinel,Willamette Valley,Coast Range,unweighted,Lasso,mae,GS_TPA,61.36153989702425
sentinel,Willamette Valley,Coast Range,unweighted,Lasso,mape,GS_TPA,0.4264622120978679
sentinel,Willamette Valley,Coast Range,unweighted,Lasso,bias,GS_TPA,-19.55528384163409
sentinel,Willamette Valley,Coast Range,unweighted,Lasso,rel_bias,GS_TPA,0.13590906648203913
sentinel,Willamette Valley,Coast Range,weighted,Lasso,rmse,GS_TPA,90.2507270413899
sentinel,Willamette Valley,Coast Range,weighted,Lasso,nrmse,GS_TPA,0.6272418319700368
sentinel,Willamette Valley,Coast Range,weighted,Lasso,mae,GS_TPA,66.47785925993821
sentinel,Willamette Valley,Coast Range,weighted,Lasso,mape,GS_TPA,0.4620205907984203
sentinel,Willamette Valley,Coast Range,weighted,Lasso,bias,GS_TPA,3.822533564565504
sentinel,Willamette Valley,Coast Range,weighted,Lasso,rel_bias,GS_TPA,-0.026566577737434004
sentinel,Blue Mountains,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,62.861993444147274
sentinel,Blue Mountains,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.8030421664707943
sentinel,Blue Mountains,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,47.614477322351625
sentinel,Blue Mountains,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.6082599505580225
sentinel,Blue Mountains,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,-2.0558842951327274
sentinel,Blue Mountains,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.02626327432399265
sentinel,Blue Mountains,Eastern Cascades,weighted,Lasso,rmse,GS_TPA,72.39922579236409
sentinel,Blue Mountains,Eastern Cascades,weighted,Lasso,nrmse,GS_TPA,0.9248773057565409
sentinel,Blue Mountains,Eastern Cascades,weighted,Lasso,mae,GS_TPA,54.325425164856924
sentinel,Blue Mountains,Eastern Cascades,weighted,Lasso,mape,GS_TPA,0.6939901954842548
sentinel,Blue Mountains,Eastern Cascades,weighted,Lasso,bias,GS_TPA,-48.86952825966223
sentinel,Blue Mountains,Eastern Cascades,weighted,Lasso,rel_bias,GS_TPA,0.6242928309760543
sentinel,Cascades,Eastern Cascades,unweighted,Lasso,rmse,GS_TPA,118.6159713555316
sentinel,Cascades,Eastern Cascades,unweighted,Lasso,nrmse,GS_TPA,0.6372205475426027
sentinel,Cascades,Eastern Cascades,unweighted,Lasso,mae,GS_TPA,86.70794464056212
sentinel,Cascades,Eastern Cascades,unweighted,Lasso,mape,GS_TPA,0.4658064451923069
sentinel,Cascades,Eastern Cascades,unweighted,Lasso,bias,GS_TPA,-36.16682960459114
sentinel,Cascades,Eastern Cascades,unweighted,Lasso,rel_bias,GS_TPA,0.19429294976171713
