uuid,lidar_year,num_returns,strat0_return-proportion,strat1_return-proportion,strat2_return-proportion,strat3_return-proportion,strat4_return-proportion,strat5_return-proportion,skewness,kurtosis,strat0_intensity-median,strat1_intensity-median,strat2_intensity-median,strat3_intensity-median,strat4_intensity-median,strat5_intensity-median,height_05-percentile,height_25-percentile,height_50-percentile,height_75-percentile,height_95_percentile,height_max,cover,lidar_acq,potential_volume,stddev_height,surface_area_ratio,surface_volume,surface_volume_ratio,aspect,elevation,overall_curvature,plan_curvature,profile_curvature,slope,solar_radiation_index
acf33d8a,2014,7766,0.05215,0.016353,0.00837,0.079063,0.29796500000000004,0.5449390000000001,-1.277634,4.349749,61.0,91.0,36.0,29.0,52.0,110.0,0.12,25.040001,30.940001,36.244999,41.047501,48.68,93.149627,stillaguamish_2014,4303.5,6.042448043823242,4.684553146362305,3296.778076171875,0.7404965162277222,196.9243011474609,271.331787109375,-6.12690019607544,0.8450000286102295,-3.540699958801269,36.10029983520508,1.9585000276565552
acf33d8a,2014,7766,0.05215,0.016353,0.00837,0.079063,0.29796500000000004,0.5449390000000001,-1.277634,4.349749,61.0,91.0,36.0,29.0,52.0,110.0,0.12,25.040001,30.940001,36.244999,41.047501,48.68,93.149627,stillaguamish_2014,4303.5,6.042448043823242,4.684553146362305,3296.778076171875,0.7404965162277222,214.29229736328125,271.29998779296875,-6.279799938201903,0.6959999799728394,-3.109999895095825,40.97639846801758,1.9069000482559204
acf33d8a,2016,11762,0.040469,0.010457,0.005186,0.048886,0.299779,0.590716,-1.502402,5.4848360000000005,8934.5,6608.0,6633.0,5404.0,8204.0,11186.5,1.1005,26.290001,31.68,36.200001,41.07,49.189999,94.907329,wa-western_2016,4327.5,5.6622233390808105,4.46058464050293,3396.7236328125,0.7542715072631836,206.3258056640625,267.04959106445307,-0.243599995970726,-0.19120000302791595,-0.011599999852478504,14.82610034942627,1.7863999605178833
ad114999,2008,6073,0.052034,0.0466,0.159065,0.419233,0.189857,0.041989,0.236704,2.386329,25.0,42.0,27.0,27.0,35.0,43.0,0.11599999999999999,6.87,13.97,19.610001,29.337999,37.52,90.136671,or-south-coast_2008,2778.5,6.0021018981933585,4.424980163574219,1554.96337890625,0.599684476852417,113.97755432128906,554.5430908203125,-0.2828499972820282,-0.1979999989271164,-0.15735000371932986,36.525550842285156,1.6999000310897827
ad294b75,2006,1235,0.532794,0.421862,0.0,0.0,0.009717,0.02915,4.990655,26.789103000000004,22.0,21.0,7.5,-9999.0,-9999.0,5.0,-0.03,0.0,0.08,0.7,1.3230000000000002,44.419998,4.534413,north-puget_2006,99.6095962524414,0.14278799295425415,1.0413429737091064,35.63822555541992,0.4007160067558289,340.126953125,312.89581298828125,-0.1667499989271164,-0.16085000336170194,-0.32500001788139343,24.67765045166016,1.2990000247955322
ad294b75,2016,10246,0.357213,0.130588,0.045384,0.007026999999999999,0.04392,0.069003,2.478018,7.848372,24399.0,12967.0,9109.5,6212.0,5037.5,4969.0,0.0,0.0,1.48,3.78,32.482502000000004,45.509998,51.219988,wa-western_2016,577.5,1.6690175533294678,2.2307839393615723,161.8778533935547,0.2514550089836121,339.86383056640625,311.7890625,-0.057300001382827766,-0.22140000760555267,-0.4235999882221222,24.40509986877441,1.305150032043457
ad3104f6,2012,4406,0.047662,0.012937,0.028824,0.453019,0.447118,0.0,-1.191518,4.185454,24.0,47.0,47.0,16.0,70.0,-9999.0,0.2225,14.685,19.290001,22.467499,25.68,29.4,93.940082,hoh-river_2012,2763.0,3.79491138458252,3.4047560691833496,1994.389892578125,0.7150650024414062,163.77920532226562,247.2761993408203,-6.397600173950195,3.3501501083374023,-3.1466000080108643,21.57564926147461,1.7615000009536743
ad3104f6,2013,5975,0.06259400000000001,0.020418,0.037155,0.380586,0.491715,0.000837,-1.106523,3.6391690000000003,22.5,12.0,26.0,15.0,49.0,81.0,0.0,14.635,19.879999,23.275002,26.903000000000002,30.49,91.698745,olympic-peninsula_2013,2852.5,3.811183452606201,3.460252046585083,2155.66455078125,0.7555974721908569,17.63589859008789,239.85919189453125,-2.26259994506836,2.1013998985290527,0.5548499822616577,16.53635025024414,1.5042500495910645
ad3ea18c,2008,6537,0.135383,0.192443,0.290194,0.291877,0.0,0.0,0.023468,1.512564,77.0,99.0,47.0,39.0,48.0,-9999.0,0.0,0.72,6.89,10.46,13.23,17.120001000000002,67.217378,or-south-coast_2008,1445.0,3.855642080307007,3.44990611076355,754.2769775390625,0.5403130054473877,135.10244750976562,209.3684539794922,0.3357999920845032,-0.9161000251770021,0.6050000190734863,25.535099029541016,1.8623499870300293
ad3ed5c9,2012,4997,0.102862,0.019412,0.6013609999999999,0.137482,0.0,0.0,-0.531907,2.664658,87.5,48.0,59.5,104.0,65.0,-9999.0,0.0,4.83,7.26,8.92,11.26,15.52,87.772664,rogue-river_2012,1252.0,2.4467968940734863,2.8578195571899414,740.0986938476562,0.560713529586792,178.0511016845703,1123.2593994140623,0.6863999366760254,-1.3008999824523926,-0.435699999332428,29.60810089111328,1.3113501071929932
ad4e0258,2008,5122,0.282507,0.353573,0.094885,0.170441,0.002733,0.005076,2.010237,8.307273,182.0,175.0,58.0,58.5,78.0,41.0,0.0,0.08,0.56,5.825,15.1295,39.549999,36.392034,or-south-coast_2008,604.0,1.1018699407577517,1.3495759963989258,69.70249938964844,0.2728579938411713,162.02125549316406,332.60955810546875,-1.639299988746643,1.0338499546051023,-0.9215999841690063,21.66685104370117,1.9196000099182131
ad606b01,2006,3274,0.453879,0.163714,0.126756,0.12248,0.007025,0.0,1.5906069999999999,4.673755,34.0,31.0,24.0,23.0,24.0,-9999.0,0.0,0.0,0.27,5.2875,14.307,23.309999,38.240684,ahtanum_2006,1608.5,4.719730854034424,3.2316856384277344,313.07806396484375,0.17208200693130493,82.25845336914062,1665.166015625,1.0729999542236328,-0.5252000093460083,0.4463499784469605,8.999650001525879,1.6601999998092651
ad698ea5,2012,11029,0.12186099999999997,0.033004,0.002629,0.009158,0.022758,0.8061470000000001,-1.33335,3.397611,5.0,5.0,4.0,3.0,4.0,4.0,0.0,35.759998,42.400002,47.549999,54.015999,59.549999,84.51355500000003,chehalis_2012,5838.5,9.960226058959961,7.953218460083008,4316.11328125,0.7860070466995239,316.7607116699219,132.3323974609375,-0.9661999940872192,0.2102999985218048,-0.22010000050067904,27.55830001831055,1.36080002784729
ad7196b6,2015,10906,0.062168,0.042454,0.103521,0.74537,0.0024760000000000003,0.0,-0.988892,2.950898,26.0,21.0,61.0,26.0,21.0,-9999.0,0.0,9.94,13.62,15.98,18.280001,20.809999,89.537869,dnr-cowlitz_2015,2008.5,2.8957486152648926,2.549041986465454,1579.11328125,0.7702019810676575,188.32254028320312,388.9617004394531,5.807049751281737,-2.669749975204468,2.0628499984741206,34.59905242919922,1.968350052833557
ad82f62a,2015,15408,0.034787,0.033814,0.012915,0.092095,0.307438,0.516355,-0.542585,2.975152,22.0,18.0,29.0,23.0,25.0,23.0,0.36,23.110001,30.719999,39.432499,49.306499,57.869999,93.139927,dnr-clallam_2015,5153.5,7.164824485778809,4.683856010437012,3670.255859375,0.7250379920005798,345.9263000488281,271.52841186523443,-4.355400085449219,-0.4433999955654144,-3.3919999599456787,13.19950008392334,1.510200023651123
ad8a3a63,2014,13424,0.05587,0.047527,0.037694,0.051624,0.080527,0.676326,-0.730576,2.177584,33.0,28.0,4.0,6.5,6.0,89.0,0.0815,21.200001,40.130001,47.060001,55.058502,61.73,89.66031,lane-county_2014,5706.5,10.959096908569336,7.723927021026611,4327.080078125,0.7300174832344055,286.52850341796875,211.3791961669922,-1.441499948501587,-1.9645999670028689,0.21160000562667847,34.66439819335937,1.440600037574768
ad997206,2014,6929,0.166258,0.050224,0.008515,0.006783,0.021071,0.697503,-0.834417,1.883384,64.0,56.0,53.0,42.0,24.0,131.0,0.0,3.47,41.619999,45.369999,49.509998,54.299999,78.351855,lane-county_2014,5014.0,6.120619773864746,4.680863857269287,4343.869140625,0.870182991027832,256.79058837890625,313.9107971191406,-1.4351500272750854,0.14145000278949738,0.3531500101089477,28.35194969177246,1.653749942779541
ada040dc,2002,316,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,144.1431427001953,146.59014892578125,-0.0009499788284301758,-0.6429499983787537,-1.5367499589920044,14.393600463867188,1.7175999879837036
ada040dc,2015,15862,0.050246,0.08933300000000001,0.031774000000000004,0.382549,0.369689,0.001072,-0.723384,2.1950119999999997,20.0,33.0,19.0,14.0,25.0,28.0,0.14,10.2425,18.26,21.700001,25.93,30.940001,86.042113,hood-canal_2015,2944.0,6.23271369934082,5.0737571716308585,1990.87890625,0.6795784831047058,169.06829833984375,136.11380004882812,-0.3647499978542328,-0.02670000120997429,-0.2672500014305115,5.09089994430542,1.7330000400543213
ada4b872,2005,504,0.035714,0.001984,0.0,0.015872999999999998,0.668651,0.277778,-2.550215,11.681467,567.0,-9999.0,-9999.0,-9999.0,577.5,729.0,19.891998,25.077499,27.695,30.48,34.580002,38.830002,96.230159,lower-columbia_2005,3225.177734375,2.9783973693847656,2.91115951538086,2663.72509765625,0.8225859999656677,230.50900268554688,110.6488037109375,-14.522600173950195,5.778600215911865,-6.029200077056885,17.061500549316403,1.7346999645233154
ada4b872,2017,17243,0.117961,0.106072,0.004176,0.04106,0.307429,0.38027,-0.6438619999999999,1.8561349999999999,92.0,80.0,50.0,26.0,36.0,39.0,0.0,1.86,27.120001,32.630001,38.509998,43.16,77.59670600000003,southwest-state-lands_2017,3813.0,11.421026229858398,8.875996589660645,2158.9072265625,0.5756479501724243,256.1051025390625,100.50309753417969,-3.221950054168701,-0.07049998641014099,-0.826449990272522,30.05279922485352,1.66225004196167
ada5eff9,2006,895,0.107263,0.241341,0.271508,0.048045,0.0,0.0,0.723677,2.52161,22.0,21.0,13.0,12.0,8.0,-9999.0,0.0,0.845,2.93,6.255,9.762,13.07,65.13966500000001,north-puget_2006,987.1046142578124,2.5883104801177983,1.8579779863357544,387.3594970703125,0.392305999994278,223.61880493164062,308.81048583984375,0.029399991035461426,-0.6953499913215637,-0.4695000052452088,5.154549598693848,1.670300006866455
ada5eff9,2016,13780,0.171335,0.132293,0.176705,0.301451,0.010958,0.0,0.5863649999999999,1.983218,22551.0,16856.0,5727.0,5973.0,13693.0,-9999.0,0.0,0.67,4.73,12.12,17.6905,22.870001,69.637155,wa-western_2016,1636.5,3.9620637893676762,3.0900940895080566,839.8493041992188,0.5048835277557373,107.26734924316406,304.8526611328125,-0.5292999744415283,0.28209999203681946,-0.28710001707077026,2.475399971008301,1.6740500926971436
adad6c43,2018,5406,0.451905,0.033481,0.087495,0.252127,0.106733,0.00111,0.8311379999999999,2.375062,53258.0,45304.0,20404.0,18329.0,21442.0,31297.5,0.0,0.0,2.015,13.96,23.700001,30.709999,51.461339,yakima-basin_2018,1914.0,5.3943610191345215,3.6407239437103267,334.828125,0.1749359965324402,286.0484619140625,1211.55419921875,-1.3417999744415283,0.4011499881744385,-1.1310999393463137,6.4738502502441415,1.6499500274658203
ade687fe,2015,20293,0.113635,0.022372,0.102252,0.439215,0.268812,0.009166,-0.34365999999999997,2.197366,2915.0,372.0,2114.5,2866.0,4977.0,6785.0,0.0,8.66,15.84,20.49,26.41,34.98,86.399251,upper-umpqua_2015,2883.0,5.216528415679932,3.9571552276611333,1999.942138671875,0.6899415254592896,182.80979919433597,709.12841796875,-1.3375999927520752,0.1128000020980835,-0.060600001364946365,36.112300872802734,1.9823999404907229
adf81e9d,2012,7139,0.155904,0.120885,0.005603,0.014568,0.208573,0.476537,-0.621572,1.6893779999999998,4.0,5.0,4.0,3.0,3.0,4.0,0.0,0.61,29.42,33.995003000000004,39.260998,45.130001,72.321053,chehalis_2012,4019.5,14.853673934936525,7.676969528198242,2452.5498046875,0.5940735340118408,149.8660430908203,119.4001007080078,-0.44190001487731934,-0.06579999625682831,-0.06880000233650208,5.126199722290039,1.6196500062942505
ae0979a2,2014,9105,0.23218000000000005,0.04547,0.236463,0.233718,0.014058,0.0,0.777459,2.6173290000000002,712.0,100.5,115.0,146.0,187.5,-9999.0,0.0,0.86,4.69,9.93,17.59,23.74,72.235036,colockum_2014,1979.9998779296875,5.112517833709717,3.965630054473877,550.1976928710939,0.2778779864311218,191.1087951660156,1645.611328125,-0.06974999606609343,0.15799999237060547,-0.0499499998986721,9.164100646972656,1.774049997329712
ae3f02f9,2005,685,0.106569,0.032117,0.05693400000000001,0.392701,0.40438,0.0,-0.8787510000000001,2.655677,546.0,811.0,454.0,457.0,607.0,-9999.0,0.0,12.05,18.370001,22.1,24.721999999999998,29.65,86.131387,north-puget-sound-lowlands_2005,2534.0,4.215819358825684,3.7175021171569824,1681.72900390625,0.6518114805221558,174.31735229492188,760.4808959960938,-9.6072998046875,5.683799743652344,-4.220099925994873,24.51609992980957,1.8597500324249268
ae3f02f9,2016,10911,0.5140680000000001,0.069563,0.011731,0.152598,0.234717,0.008431999999999999,0.610691,1.625956,42746.0,37097.0,3177.0,6529.5,7697.0,14958.5,0.0,0.0,0.11,19.75,25.83,35.419998,41.63688,wa-western_2016,3032.0,7.666715621948242,12.512776374816895,2082.8310546875,0.7056494951248169,186.4276428222656,759.9324951171875,-0.26774999499320984,0.3564999997615814,0.15929999947547913,27.99665069580078,1.93274998664856
ae3f2642,2015,6272,0.988839,0.010523,0.0,0.0,0.0,0.0,20.709438000000002,627.1015639999999,43.0,37.0,4.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.09,2.21,0.063776,loomis-loup-loup_2015,13.5,0.03135799989104271,1.002676010131836,1.387004017829895,0.10702449828386308,6.514400005340576,918.726318359375,-0.19664999842643735,0.242249995470047,-0.10725000500679016,24.26725006103516,1.3090999126434326
ae5039d1,2015,6239,0.214457,0.06828,0.200032,0.147299,0.069082,0.049527,1.917541,6.534796,12689.0,11345.0,9969.0,7937.0,9793.0,10113.0,0.0,0.46,4.39,10.78,27.243000000000002,46.16,71.726238,upper-rogue_2015,2671.0,7.183420181274414,4.517693042755127,634.0067138671875,0.3329539895057678,179.42855834960938,1454.75390625,-1.3172500133514404,0.647599995136261,-0.6477000117301941,6.81980037689209,1.803800106048584
ae573a58,2008,6096,0.051673,0.091535,0.065125,0.195374,0.214731,0.294127,0.754225,2.5003040000000003,55.0,84.5,48.0,45.0,58.0,78.0,0.1175,6.6675,20.555,36.852501,67.714996,75.739998,85.67913399999998,or-south-coast_2008,4694.5,11.838967323303224,7.494821548461914,1881.751220703125,0.5154194831848145,265.57931518554693,300.6806945800781,-14.57800006866455,4.212399959564209,-5.823699951171875,45.27619934082031,1.3910000324249268
ae5b8dd3,2000,726,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kitsap_2000,0.0,0.0,1.0,0.0,,257.870361328125,341.64044189453125,-0.5796500444412231,0.5633500218391418,-0.09939999878406523,11.476550102233887,1.6923000812530518
ae5b8dd3,2017,11448,0.053721000000000005,0.023235,0.043414,0.6470130000000001,0.217767,0.0,-1.2781040000000001,4.192089,2.0,0.0,0.0,0.0,25.0,-9999.0,0.1,13.73,17.129998999999998,19.629999,22.690001,27.66,92.304333,king-county_2016-2017,2538.0,2.1062746047973637,2.564405918121338,1994.454345703125,0.8098770380020142,272.49395751953125,336.3233642578125,0.10054999589920044,-1.488900065422058,-0.14350003004074094,9.302450180053713,1.6475000381469729
ae64a774,2002,309,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clallam-county_2001-2002,0.0,0.0,1.0,0.0,,296.59521484375,406.59356689453125,-1.9416000843048096,0.7736499309539795,-1.7614998817443848,33.894248962402344,1.3798500299453735
ae686f93,2016,1394,0.474892,0.058106,0.256098,0.112626,0.0,0.0,0.9553,2.842779,230.0,159.0,53.0,61.0,61.0,-9999.0,0.0,0.0,0.21,7.125,12.8875,17.98,46.700143,ne-wa_2016,1170.5,3.66344690322876,2.2230260372161865,237.85824584960938,0.2007800042629242,192.10418701171875,939.7352294921876,-1.4399999380111694,-0.3777000308036804,-0.786799967288971,31.06330108642578,1.9219000339508057
ae72aeb0,2012,10287,0.119957,0.068825,0.055993,0.065325,0.087197,0.561291,-0.375633,1.553569,3.0,4.0,3.0,3.0,3.0,4.0,0.0,6.64,35.16,43.290001,50.57,56.880001,81.121804,chehalis_2012,5343.5,12.448959350585938,7.447805404663086,3487.71533203125,0.6314874887466431,311.89208984375,183.04969787597656,-2.884000062942505,0.12389999628067015,-0.1184000000357628,37.39920043945313,1.2101000547409058
ae7ec09f,2006,1486,0.524899,0.08479099999999999,0.14333800000000002,0.181023,0.013459,0.0,1.25967,3.452774,34.0,33.0,20.5,9.0,10.0,-9999.0,0.0,0.0,0.09,8.2,16.99,25.690001,39.030956,ahtanum_2006,2128.0,3.8670129776000977,2.4086880683898926,142.58547973632812,0.0670040026307106,62.86830139160156,1673.724853515625,-0.10885000228881836,-0.12099999934434892,0.0742499977350235,12.73604965209961,1.5982999801635742
ae8e2af3,2008,4881,0.029092000000000007,0.021102000000000003,0.027658,0.06679,0.063307,0.731817,-0.8759,2.359788,29.0,41.0,18.0,18.0,24.0,32.0,1.35,26.77,51.860001,58.889999,65.730003,75.150002,94.980537,or-south-coast_2008,6803.0,10.990463256835938,8.681589126586914,5460.08154296875,0.7525960206985474,285.2178955078125,311.0863037109375,-1.7058000564575195,0.487500011920929,-1.9782999753952024,30.77610015869141,1.617900013923645
ae955670,2008,5218,0.013607,0.021081,0.118628,0.109046,0.036412,0.624186,-0.331276,1.480081,65.0,84.0,71.5,67.0,54.0,74.0,1.9069999999999998,11.545,49.205002,61.557503,69.733002,76.449997,96.531238,or-south-coast_2008,7370.5,22.948017120361328,11.643380165100098,4807.2802734375,0.6517075300216675,107.61604309082031,826.8175048828125,4.514699935913086,-4.399600028991699,0.24135002493858335,23.61695098876953,1.69474995136261
ae955670,2015,21589,0.019223,0.012784,0.092964,0.142017,0.069202,0.624948,-0.325252,1.588703,3155.0,2891.0,4786.0,6913.0,5906.0,5953.0,3.262,16.02,47.73,59.970001,68.529999,76.150002,96.799296,upper-umpqua_2015,7395.5,19.44243621826172,9.949316024780273,5388.14404296875,0.7322350144386292,125.1232452392578,816.194091796875,0.5372499823570251,-0.3197999894618988,-0.4427500069141388,17.687149047851562,1.780949950218201
ae9642b5,2008,3295,0.059788,0.07647999999999999,0.229135,0.404856,0.031563,0.0,0.22233699999999998,1.893345,144.0,112.0,80.0,69.0,84.5,-9999.0,0.0,3.24,8.53,13.975,19.033001,23.92,86.373293,or-south-coast_2008,2067.0,4.801589012145996,3.7006134986877437,955.5416259765624,0.4571999907493591,88.05290222167969,390.2227478027344,0.6715499758720398,-0.101749986410141,0.2664499878883362,24.2983512878418,1.674399971961975
aea03844,2012,6433,0.157003,0.23395,0.323644,0.028913,0.000155,0.0,0.655982,2.4135869999999997,118.0,110.0,67.0,92.0,106.5,-9999.0,0.0,0.48,2.36,6.45,9.443999,21.370001,60.90471,rogue-river_2012,1032.5,2.874897003173828,3.287371158599853,400.38555908203125,0.3763175010681152,319.2996826171875,614.18896484375,1.395550012588501,-1.3598999977111816,1.45770001411438,25.123149871826172,1.4479000568389893
aea0c108,2016,41486,0.091573,0.06479299999999999,0.083787,0.133202,0.201827,0.342887,0.255798,2.153228,25550.0,20102.0,22820.0,16599.0,16313.0,17761.0,0.0,5.76,22.35,33.799999,49.220001,71.519997,84.3634,mt-adams_2016,4501.0,10.422999382019043,6.703520774841309,2725.67822265625,0.5596250295639038,299.602294921875,409.8073120117188,-1.4954999685287476,0.35199999809265137,-0.33719998598098755,18.98259925842285,1.5663000345230105
aea5c746,2008,5641,0.029427,0.014182,0.034037,0.13136,0.019855,0.7211489999999999,-0.670783,1.98793,23.5,12.5,29.5,15.0,50.0,44.0,1.96,18.52,52.119999,61.549999,68.610001,74.019997,95.639071,or-south-coast_2008,7078.5,18.359294891357425,9.784269332885742,5397.7744140625,0.7582359910011292,194.7353973388672,440.48480224609375,18.50979995727539,-5.020100116729736,13.219900131225586,39.901100158691406,1.9838000535964968
aeab23e0,2015,28713,0.031728,0.020444,0.074008,0.26016100000000003,0.352802,0.225055,0.500397,3.789767,5172.0,3252.0,6435.0,6947.0,7041.0,8449.0,1.156,14.3,21.77,29.190001,42.284,68.519997,94.782851,upper-umpqua_2015,3852.5,7.199397087097168,4.797623634338379,2685.392333984375,0.6782230138778687,62.22129821777344,680.694091796875,-0.5354999899864197,-1.2770999670028689,-0.021299999207258224,29.46640014648437,1.4510999917984009
aead3c8e,2012,2655,0.404143,0.064407,0.026365,0.018832,0.117891,0.359322,0.158957,1.193926,129.0,121.0,16.5,10.5,15.0,84.0,0.0,0.0,9.13,32.904999,38.643002,44.439999,53.145009,rogue-river_2012,4109.5,15.336124420166016,10.307918548583984,1734.4249267578125,0.4217374920845032,88.1436996459961,728.3519287109375,-3.6482999324798575,2.2695000171661377,-0.7027999758720398,25.190099716186523,1.639899969100952
aec4861f,2014,4984,0.050762,0.022673,0.027287,0.565209,0.322833,0.0,-1.587605,5.067321,32.0,31.0,19.0,17.5,80.0,-9999.0,0.13,15.557501,18.469999,20.65,23.35,28.67,92.656501,willapa-delivery2_2014,2426.0,2.196074962615967,2.714951038360596,1961.514404296875,0.7728835344314575,164.8125,338.6956481933594,3.967949867248535,-0.6552000045776367,3.176149845123291,34.39514923095703,1.947399973869324
aece216c,2016,2745,0.742441,0.127869,0.008743,0.023679,0.018944,0.074681,2.82006,9.513112,113.0,96.0,27.5,21.5,16.0,16.0,0.0,0.0,0.0,0.16,40.486,50.880001,12.969035,ne-wa_2016,4018.0,11.711932182312012,7.949826717376709,958.88671875,0.2517659962177277,193.0985107421875,1377.614990234375,-1.3009500503540041,0.3331499993801117,-1.0996999740600586,23.71795082092285,1.899649977684021
aece216c,2016,2745,0.742441,0.127869,0.008743,0.023679,0.018944,0.074681,2.82006,9.513112,113.0,96.0,27.5,21.5,16.0,16.0,0.0,0.0,0.0,0.16,40.486,50.880001,12.969035,ne-wa_2016,4018.0,11.711932182312012,7.949826717376709,958.88671875,0.2517659962177277,192.38455200195312,1377.634033203125,-1.1500500440597534,0.23839999735355374,-1.1564500331878662,23.34690093994141,1.8973500728607176
aece216c,2016,2745,0.742441,0.127869,0.008743,0.023679,0.018944,0.074681,2.82006,9.513112,113.0,96.0,27.5,21.5,16.0,16.0,0.0,0.0,0.0,0.16,40.486,50.880001,12.969035,ne-wa_2016,3117.0,5.715292453765869,4.714996337890625,283.63775634765625,0.07674600183963776,193.0985107421875,1377.614990234375,-1.3009500503540041,0.3331499993801117,-1.0996999740600586,23.71795082092285,1.899649977684021
aece216c,2016,2745,0.742441,0.127869,0.008743,0.023679,0.018944,0.074681,2.82006,9.513112,113.0,96.0,27.5,21.5,16.0,16.0,0.0,0.0,0.0,0.16,40.486,50.880001,12.969035,ne-wa_2016,3117.0,5.715292453765869,4.714996337890625,283.63775634765625,0.07674600183963776,192.38455200195312,1377.634033203125,-1.1500500440597534,0.23839999735355374,-1.1564500331878662,23.34690093994141,1.8973500728607176
aece216c,2016,9464,0.572802,0.053677,0.039518,0.09309,0.063715,0.160503,1.287472,3.165444,52.0,45.0,11.0,8.0,8.0,10.0,0.0,0.0,0.025,17.629998999999994,42.82,51.330002,37.352071,colville_2016,4018.0,11.711932182312012,7.949826717376709,958.88671875,0.2517659962177277,193.0985107421875,1377.614990234375,-1.3009500503540041,0.3331499993801117,-1.0996999740600586,23.71795082092285,1.899649977684021
aece216c,2016,9464,0.572802,0.053677,0.039518,0.09309,0.063715,0.160503,1.287472,3.165444,52.0,45.0,11.0,8.0,8.0,10.0,0.0,0.0,0.025,17.629998999999994,42.82,51.330002,37.352071,colville_2016,4018.0,11.711932182312012,7.949826717376709,958.88671875,0.2517659962177277,192.38455200195312,1377.634033203125,-1.1500500440597534,0.23839999735355374,-1.1564500331878662,23.34690093994141,1.8973500728607176
aece216c,2016,9464,0.572802,0.053677,0.039518,0.09309,0.063715,0.160503,1.287472,3.165444,52.0,45.0,11.0,8.0,8.0,10.0,0.0,0.0,0.025,17.629998999999994,42.82,51.330002,37.352071,colville_2016,3117.0,5.715292453765869,4.714996337890625,283.63775634765625,0.07674600183963776,193.0985107421875,1377.614990234375,-1.3009500503540041,0.3331499993801117,-1.0996999740600586,23.71795082092285,1.899649977684021
aece216c,2016,9464,0.572802,0.053677,0.039518,0.09309,0.063715,0.160503,1.287472,3.165444,52.0,45.0,11.0,8.0,8.0,10.0,0.0,0.0,0.025,17.629998999999994,42.82,51.330002,37.352071,colville_2016,3117.0,5.715292453765869,4.714996337890625,283.63775634765625,0.07674600183963776,192.38455200195312,1377.634033203125,-1.1500500440597534,0.23839999735355374,-1.1564500331878662,23.34690093994141,1.8973500728607176
aecf0dbb,2014,9420,0.065499,0.006051,0.023779,0.068259,0.273567,0.549363,-1.183339,3.740443,35.0,22.0,18.0,16.5,25.0,99.0,0.0,24.1675,30.879999,35.54000100000001,40.960499,46.25,92.845011,lane-county_2014,4134.0,6.831294059753418,4.595816135406494,3152.870849609375,0.7436850070953369,195.20166015625,784.5863037109375,-1.6920499801635742,0.2763000130653381,-0.5151000618934631,33.636199951171875,1.912600040435791
aecfbea3,2014,7797,0.220982,0.077209,0.301783,0.284084,0.0,0.0,-0.208968,1.388755,7.0,8.0,32.5,30.0,30.0,-9999.0,0.0,0.25,7.25,10.16,11.552,14.68,70.180839,willapa-delivery2_2014,1233.5,1.4050860404968262,1.8492560386657717,998.7369384765624,0.8140015006065369,232.26519775390625,228.71270751953125,-2.8011000156402592,1.10479998588562,-2.283600091934204,7.963200092315674,1.7303999662399292
aecfbea3,2016,8353,0.171914,0.082246,0.133365,0.517778,0.0,0.0,-0.360348,1.483719,7262.0,6225.0,5187.0,14871.0,29396.0,-9999.0,0.0,1.22,10.42,12.95,14.6,17.700001,74.58398199999998,wa-western_2016,1607.0,1.2055870294570925,1.7643563747406006,1332.878173828125,0.8104834556579591,234.9638977050781,228.335693359375,-1.4843000173568726,0.9118000268936156,-0.6880999803543091,9.022600173950195,1.7408000230789185
aed04284,2008,8765,0.030348000000000007,0.023274,0.049401,0.207758,0.36486,0.309184,-0.42079399999999995,2.642106,37.0,66.0,20.0,31.0,44.0,76.0,0.9,17.190001000000002,24.790001,31.85,39.748001,46.950001,94.637764,or-south-coast_2008,3884.0,6.4622802734375,4.497320175170898,2867.26904296875,0.7176129817962646,69.00970458984375,705.6582641601562,1.4191999435424805,-0.9035000205039978,1.6807000637054443,42.497047424316406,1.3921499252319336
aedc9b98,2008,10315,0.04382,0.067281,0.126418,0.480562,0.178575,0.011246,-0.04922,2.322031,26.0,30.0,34.0,27.0,39.0,31.5,0.23,7.25,14.18,18.825001,25.882999,35.849998,88.889966,or-south-coast_2008,2872.0,5.747522830963135,4.3521480560302725,1752.72265625,0.5924170017242432,334.0976867675781,247.81069946289062,-0.4228000044822693,-0.26350000500679016,0.1340000033378601,27.67790031433105,1.4056999683380127
