CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
,North Cascades,qmd,mape,0.29990139759887274,ElasticNet
,North Cascades,qmd,bias,1.4744425392043203,ElasticNet
,North Cascades,qmd,rel_bias,-0.12401821186300978,ElasticNet
,North Cascades,tcuft,rmse,5388.3494957087905,ElasticNet
,North Cascades,tcuft,nrmse,0.9015219735492301,ElasticNet
,North Cascades,tcuft,mae,2622.036595686594,ElasticNet
,North Cascades,tcuft,mape,0.43869158976124334,ElasticNet
,North Cascades,tcuft,bias,438.48160091116335,ElasticNet
,North Cascades,tcuft,rel_bias,-0.07336213037652256,ElasticNet
,Northern Rockies,total_cover,rmse,14.898596651890443,ElasticNet
,Northern Rockies,total_cover,nrmse,0.343229647637843,ElasticNet
,Northern Rockies,total_cover,mae,11.352096125262147,ElasticNet
,Northern Rockies,total_cover,mape,0.26152637352795566,ElasticNet
,Northern Rockies,total_cover,bias,-3.670641001203393,ElasticNet
,Northern Rockies,total_cover,rel_bias,0.08456318718368673,ElasticNet
,Northern Rockies,topht,rmse,15.468362627464872,ElasticNet
,Northern Rockies,topht,nrmse,0.20825985665477545,ElasticNet
,Northern Rockies,topht,mae,11.609043195841563,ElasticNet
,Northern Rockies,topht,mape,0.1562995211640768,ElasticNet
,Northern Rockies,topht,bias,-4.078260098827867,ElasticNet
,Northern Rockies,topht,rel_bias,0.05490806519332169,ElasticNet
,Northern Rockies,qmd,rmse,4.9179621344917335,ElasticNet
,Northern Rockies,qmd,nrmse,0.44236922952447155,ElasticNet
,Northern Rockies,qmd,mae,3.820725660359605,ElasticNet
,Northern Rockies,qmd,mape,0.34367313541187605,ElasticNet
,Northern Rockies,qmd,bias,1.526850905277775,ElasticNet
,Northern Rockies,qmd,rel_bias,-0.13733978426336063,ElasticNet
,Northern Rockies,tcuft,rmse,1870.383290609779,ElasticNet
,Northern Rockies,tcuft,nrmse,0.6824254762984124,ElasticNet
,Northern Rockies,tcuft,mae,1358.5295424154742,ElasticNet
,Northern Rockies,tcuft,mape,0.4956712213495526,ElasticNet
,Northern Rockies,tcuft,bias,-1004.835597445842,ElasticNet
,Northern Rockies,tcuft,rel_bias,0.3666229347916275,ElasticNet
,Puget Lowland,total_cover,rmse,14.08704993887353,ElasticNet
,Puget Lowland,total_cover,nrmse,0.20716249910108134,ElasticNet
,Puget Lowland,total_cover,mae,11.152852855982587,ElasticNet
,Puget Lowland,total_cover,mape,0.16401254199974394,ElasticNet
,Puget Lowland,total_cover,bias,-1.139062041135218,ElasticNet
,Puget Lowland,total_cover,rel_bias,0.016750912369635558,ElasticNet
,Puget Lowland,topht,rmse,13.85249225758058,ElasticNet
,Puget Lowland,topht,nrmse,0.14841560426287662,ElasticNet
,Puget Lowland,topht,mae,9.77272556041469,ElasticNet
,Puget Lowland,topht,mape,0.10470498321704393,ElasticNet
,Puget Lowland,topht,bias,1.1835030756539804,ElasticNet
,Puget Lowland,topht,rel_bias,-0.012680052141811256,ElasticNet
,Puget Lowland,qmd,rmse,4.907826930131835,ElasticNet
,Puget Lowland,qmd,nrmse,0.39525145652751253,ElasticNet
,Puget Lowland,qmd,mae,3.474838007335098,ElasticNet
,Puget Lowland,qmd,mape,0.2798458061273696,ElasticNet
,Puget Lowland,qmd,bias,0.8085375821705759,ElasticNet
,Puget Lowland,qmd,rel_bias,-0.0651155107055841,ElasticNet
,Puget Lowland,tcuft,rmse,3618.224252023057,ElasticNet
,Puget Lowland,tcuft,nrmse,0.5754043678175216,ElasticNet
,Puget Lowland,tcuft,mae,2189.5612727385605,ElasticNet
,Puget Lowland,tcuft,mape,0.34820481876805204,ElasticNet
,Puget Lowland,tcuft,bias,1015.7812913949269,ElasticNet
,Puget Lowland,tcuft,rel_bias,-0.1615391836172566,ElasticNet
,Willamette Valley,total_cover,rmse,13.365452513238065,ElasticNet
,Willamette Valley,total_cover,nrmse,0.2085455489236175,ElasticNet
,Willamette Valley,total_cover,mae,9.74223041485133,ElasticNet
,Willamette Valley,total_cover,mape,0.15201122353270105,ElasticNet
,Willamette Valley,total_cover,bias,-0.19224631752418983,ElasticNet
,Willamette Valley,total_cover,rel_bias,0.002999682485640965,ElasticNet
,Willamette Valley,topht,rmse,16.070503166242187,ElasticNet
,Willamette Valley,topht,nrmse,0.1442019227279957,ElasticNet
,Willamette Valley,topht,mae,9.897970472145955,ElasticNet
,Willamette Valley,topht,mape,0.08881528838416111,ElasticNet
,Willamette Valley,topht,bias,-4.959121017066365,ElasticNet
,Willamette Valley,topht,rel_bias,0.04449859337347686,ElasticNet
,Willamette Valley,qmd,rmse,5.011157378650836,ElasticNet
,Willamette Valley,qmd,nrmse,0.2885146868708723,ElasticNet
,Willamette Valley,qmd,mae,3.9648144341700604,ElasticNet
,Willamette Valley,qmd,mape,0.2282720554435403,ElasticNet
,Willamette Valley,qmd,bias,-3.3112113616076595,ElasticNet
,Willamette Valley,qmd,rel_bias,0.19064121059688505,ElasticNet
,Willamette Valley,tcuft,rmse,3500.9120075530163,ElasticNet
,Willamette Valley,tcuft,nrmse,0.37735194373024983,ElasticNet
,Willamette Valley,tcuft,mae,2194.2741420405264,ElasticNet
,Willamette Valley,tcuft,mape,0.2365136886587344,ElasticNet
,Willamette Valley,tcuft,bias,-379.94637165096697,ElasticNet
,Willamette Valley,tcuft,rel_bias,0.04095318635442084,ElasticNet
,Blue Mountains,total_cover,rmse,8.674528044151812,Lasso
,Blue Mountains,total_cover,nrmse,0.26763516651648056,Lasso
,Blue Mountains,total_cover,mae,6.759938364267464,Lasso
,Blue Mountains,total_cover,mape,0.20856434154727202,Lasso
,Blue Mountains,total_cover,bias,-5.070434908661215,Lasso
,Blue Mountains,total_cover,rel_bias,0.15643810063020083,Lasso
,Blue Mountains,topht,rmse,13.090614046882822,Lasso
,Blue Mountains,topht,nrmse,0.21994508677308555,Lasso
,Blue Mountains,topht,mae,9.596099947184895,Lasso
,Blue Mountains,topht,mape,0.1612311712810271,Lasso
,Blue Mountains,topht,bias,5.136693452859963,Lasso
,Blue Mountains,topht,rel_bias,-0.08630538515380448,Lasso
,Blue Mountains,qmd,rmse,3.9967172478215858,Lasso
,Blue Mountains,qmd,nrmse,0.31861500536709836,Lasso
,Blue Mountains,qmd,mae,3.0030859450485856,Lasso
,Blue Mountains,qmd,mape,0.2394035367453209,Lasso
,Blue Mountains,qmd,bias,-2.849626048466299,Lasso
,Blue Mountains,qmd,rel_bias,0.22716984025356893,Lasso
,Blue Mountains,tcuft,rmse,773.2688543477925,Lasso
,Blue Mountains,tcuft,nrmse,0.417579526432716,Lasso
,Blue Mountains,tcuft,mae,641.7501816901088,Lasso
,Blue Mountains,tcuft,mape,0.34655700336500966,Lasso
,Blue Mountains,tcuft,bias,526.3451416231206,Lasso
,Blue Mountains,tcuft,rel_bias,-0.2842361408239111,Lasso
,Cascades,total_cover,rmse,15.287186563926323,Lasso
,Cascades,total_cover,nrmse,0.23832728260351285,Lasso
,Cascades,total_cover,mae,11.981047597301012,Lasso
,Cascades,total_cover,mape,0.1867845665824543,Lasso
,Cascades,total_cover,bias,0.29782447803712464,Lasso
,Cascades,total_cover,rel_bias,-0.004643084471206143,Lasso
,Cascades,topht,rmse,16.743017808609636,Lasso
,Cascades,topht,nrmse,0.1638091340698162,Lasso
,Cascades,topht,mae,12.262148212808308,Lasso
,Cascades,topht,mape,0.11996952422418014,Lasso
,Cascades,topht,bias,-5.15281495832113,Lasso
,Cascades,topht,rel_bias,0.05041374058089674,Lasso
,Cascades,qmd,rmse,4.598340777173317,Lasso
,Cascades,qmd,nrmse,0.34461446354858527,Lasso
,Cascades,qmd,mae,3.367483359034537,Lasso
,Cascades,qmd,mape,0.2523700455266922,Lasso
,Cascades,qmd,bias,-0.747364428711547,Lasso
,Cascades,qmd,rel_bias,0.05600989664668717,Lasso
,Cascades,tcuft,rmse,3012.274176072433,Lasso
,Cascades,tcuft,nrmse,0.38744571895836777,Lasso
,Cascades,tcuft,mae,2107.885343468346,Lasso
,Cascades,tcuft,mape,0.2711211213338972,Lasso
,Cascades,tcuft,bias,71.15025644493556,Lasso
,Cascades,tcuft,rel_bias,-0.00915151166562251,Lasso
,Coast Range,total_cover,rmse,15.139054921707855,Lasso
,Coast Range,total_cover,nrmse,0.22065258337228053,Lasso
,Coast Range,total_cover,mae,11.824652972964643,Lasso
,Coast Range,total_cover,mape,0.17234498715135288,Lasso
,Coast Range,total_cover,bias,-1.3298404468455547,Lasso
,Coast Range,total_cover,rel_bias,0.01938249987115557,Lasso
,Coast Range,topht,rmse,21.05048038639388,Lasso
,Coast Range,topht,nrmse,0.19518687719695998,Lasso
,Coast Range,topht,mae,14.666333083242156,Lasso
,Coast Range,topht,mape,0.13599099411996357,Lasso
,Coast Range,topht,bias,0.16281421138666838,Lasso
,Coast Range,topht,rel_bias,-0.0015096661406544538,Lasso
,Coast Range,qmd,rmse,5.94537615888324,Lasso
,Coast Range,qmd,nrmse,0.4038050240603307,Lasso
,Coast Range,qmd,mae,4.208399917363913,Lasso
,Coast Range,qmd,mape,0.2858310365017902,Lasso
,Coast Range,qmd,bias,-0.9892011308968787,Lasso
,Coast Range,qmd,rel_bias,0.06718572143925554,Lasso
,Coast Range,tcuft,rmse,5042.237367654121,Lasso
,Coast Range,tcuft,nrmse,0.5371829978441768,Lasso
,Coast Range,tcuft,mae,3203.4924527328194,Lasso
,Coast Range,tcuft,mape,0.34128930350830233,Lasso
,Coast Range,tcuft,bias,-465.72184455145,Lasso
,Coast Range,tcuft,rel_bias,0.04961643777870413,Lasso
,Eastern Cascades,total_cover,rmse,14.520111709681425,Lasso
,Eastern Cascades,total_cover,nrmse,0.32659117556707057,Lasso
,Eastern Cascades,total_cover,mae,11.896888101438718,Lasso
,Eastern Cascades,total_cover,mape,0.2675887588418569,Lasso
,Eastern Cascades,total_cover,bias,5.569489538619059,Lasso
,Eastern Cascades,total_cover,rel_bias,-0.12527080866143062,Lasso
,Eastern Cascades,topht,rmse,14.44235662447858,Lasso
,Eastern Cascades,topht,nrmse,0.18782178073213524,Lasso
,Eastern Cascades,topht,mae,11.053016364426258,Lasso
,Eastern Cascades,topht,mape,0.14374366109401637,Lasso
,Eastern Cascades,topht,bias,0.2481929914766928,Lasso
,Eastern Cascades,topht,rel_bias,-0.0032277315147707835,Lasso
,Eastern Cascades,qmd,rmse,3.8113313079556495,Lasso
